j_0,j_1,j_2,j_3,j_4,j_5,j_6
1.3227669065018919,-0.9222932427025148,-1.6858179464550487,-2.6988287719082997,-0.4634798221319816,3.040763658164452
0.8648443016396952,-0.8203895820414773,-1.258852166769721,-2.6857821614569852,-0.23716700986817774,2.4787525314379817
0.6384804431414195,-1.0283290780026526,-1.1188216528285415,-2.7884793118129085,-0.43896271109116913,2.076160477264761
0.4500833273193239,-0.8090679593212968,-1.0489003944886912,-2.945950376480111,-0.710663291249312,2.194229243485819
0.3062767297814224,-0.6153011972395093,-0.8589295492304023,-2.969678903744611,-0.8305337879752033,1.9383820231587645
0.24172642684172718,-0.7960490113050129,-1.002502705061886,-2.7975465143916183,-0.8459178722387892,1.5911182228677312
0.23108335883284825,-0.9347821582365574,-0.9762830239313791,-2.8402959248413877,-1.1871247388459274,1.196895613797821
0.26693481855108203,-0.8095648973517595,-0.9891354098210705,-2.569872566525524,-1.1378317339769097,1.309492273731042
0.19906615665073302,-0.9609676112408083,-0.9733115484735357,-2.378836171379846,-1.0774532829313634,1.0546238077766423
0.10172852582101477,-1.01252596837737,-1.1458565720397031,-2.4528993707883258,-1.3626355302540638,1.3313511969972724
-0.0008109931482978006,-1.0611025058952093,-1.1046848620014993,-2.1664247807172208,-1.0941064511615037,1.2310824872084547
-0.13535942700882586,-0.8586442408728692,-0.9902921198505275,-1.9686513997342419,-0.7525636602479411,1.3140468156223974
-0.19553255945207493,-1.0704859230322894,-0.7981061396462272,-1.896730144249233,-0.7352276712340249,1.279896877204214
-0.24418378760476633,-0.98012815229418,-0.7269079069972557,-1.6369699540136136,-0.5953629572186361,1.1660458111745609
-0.06242160897948823,-0.7914324982170786,-0.7077099632891857,-1.3793544102208197,-0.8850206561016325,0.8031017470094213
